text,language
উপহার,Bengali
pregunta,Spanish
question,French
سؤال,Arabic
ερώτηση,Greek
Frage,German
domanda,Italian
pergunta,Portuguese
вопрос,Russian
问题,Chinese
質問,Japanese
pertanyaan,Indonesian
सवाल,Hindi
প্রশ্ন,Bengali
cambios,Spanish
changements,French
التغييرات,Arabic
αλλαγές,Greek
Änderungen,German
cambiamenti,Italian
mudanças,Portuguese
изменения,Russian
变化,Chinese
変化,Japanese
perubahan,Indonesian
परिवर्तन,Hindi
পরিবর্তন,Bengali
noche,Spanish
nuit,French
ليلة,Arabic
νύχτα,Greek
Nacht,German
notte,Italian
noite,Portuguese
ночь,Russian
夜晚,Chinese
夜,Japanese
malam,Indonesian
रात,Hindi
রাত,Bengali
California,Spanish
Californie,French
كاليفورنيا,Arabic
περ,Greek
ca,German
ca,Italian
ca,Portuguese
Калифорния,Russian
加州,Chinese
およそ,Japanese
ca,Indonesian
सीए,Hindi
ca,Bengali
duro,Spanish
dur,French
صعب,Arabic
σκληρά,Greek
hart,German
difficile,Italian
duro,Portuguese
жесткий,Russian
难的,Chinese
難しい,Japanese
keras,Indonesian
मुश्किल,Hindi
কঠিন,Bengali
Texas,Spanish
Texas,French
تكساس,Arabic
Τέξας,Greek
Texas,German
Texas,Italian
texas,Portuguese
Техас,Russian
德克萨斯州,Chinese
テキサス,Japanese
texas,Indonesian
टेक्सास,Hindi
টেক্সাস,Bengali
oct,Spanish
octobre,French
أكتوبر,Arabic
Οκτ,Greek
Okt,German
ott,Italian
outubro,Portuguese
октябрь,Russian
十月,Chinese
10月,Japanese
Oktober,Indonesian
अक्टूबर,Hindi
অক্টো,Bengali
pagar,Spanish
payer,French
يدفع,Arabic
πληρωμή,Greek
zahlen,German
paga,Italian
pagar,Portuguese
платить,Russian
支付,Chinese
支払う,Japanese
membayar,Indonesian
वेतन,Hindi
বেতন,Bengali
ahorrar,Spanish
sauvegarder,French
يحفظ,Arabic
εκτός,Greek
speichern,German
salva,Italian
salvar,Portuguese
сохранять,Russian
节省,Chinese
保存,Japanese
menyimpan,Indonesian
बचाना,Hindi
সংরক্ষণ,Bengali
póker,Spanish
poker,French
لعبة البوكر,Arabic
πόκερ,Greek
Poker,German
poker,Italian
pôquer,Portuguese
покер,Russian
扑克,Chinese
ポーカー,Japanese
poker,Indonesian
पोकर,Hindi
জুজু,Bengali
estado,Spanish
statut,French
حالة,Arabic
κατάσταση,Greek
Status,German
stato,Italian
status,Portuguese
статус,Russian
地位,Chinese
状態,Japanese
status,Indonesian
स्थिति,Hindi
অবস্থা,Bengali
navegar,Spanish
parcourir,French
تصفح,Arabic
ξεφυλλίζω,Greek
durchsuchen,German
sfogliare,Italian
navegar,Portuguese
просматривать,Russian
浏览,Chinese
ブラウズ,Japanese
jelajahi,Indonesian
ब्राउज़,Hindi
ব্রাউজ,Bengali
asunto,Spanish
problème,French
مشكلة,Arabic
ζήτημα,Greek
Ausgabe,German
problema,Italian
emitir,Portuguese
проблема,Russian
问题,Chinese
問題,Japanese
masalah,Indonesian
मुद्दा,Hindi
সমস্যা,Bengali
rango,Spanish
gamme,French
يتراوح,Arabic
σειρά,Greek
Reichweite,German
allineare,Italian
faixa,Portuguese
диапазон,Russian
范围,Chinese
範囲,Japanese
jangkauan,Indonesian
श्रेणी,Hindi
পরিসীমা,Bengali
edificio,Spanish
bâtiment,French
مبنى,Arabic
κτίριο,Greek
Gebäude,German
edificio,Italian
prédio,Portuguese
здание,Russian
建筑,Chinese
建物,Japanese
bangunan,Indonesian
इमारत,Hindi
ভবন,Bengali
vendedor,Spanish
vendeur,French
بائع,Arabic
πωλητής,Greek
Verkäufer,German
venditore,Italian
vendedor,Portuguese
продавец,Russian
卖方,Chinese
売り手,Japanese
penjual,Indonesian
विक्रेता,Hindi
বিক্রেতা,Bengali
corte,Spanish
tribunal,French
محكمة,Arabic
δικαστήριο,Greek
Gericht,German
Tribunale,Italian
tribunal,Portuguese
суд,Russian
法庭,Chinese
裁判所,Japanese
pengadilan,Indonesian
अदालत,Hindi
আদালত,Bengali
febrero,Spanish
février,French
فبراير,Arabic
Φεβρουάριος,Greek
Februar,German
febbraio,Italian
fevereiro,Portuguese
февраль,Russian
二月,Chinese
2月,Japanese
Februari,Indonesian
फ़रवरी,Hindi
ফেব্রুয়ারী,Bengali
siempre,Spanish
toujours,French
دائماً,Arabic
πάντοτε,Greek
stets,German
Sempre,Italian
sempre,Portuguese
всегда,Russian
总是,Chinese
いつも,Japanese
selalu,Indonesian
हमेशा,Hindi
সবসময়,Bengali
resultado,Spanish
résultat,French
نتيجة,Arabic
αποτέλεσμα,Greek
Ergebnis,German
risultato,Italian
resultado,Portuguese
результат,Russian
结果,Chinese
結果,Japanese
hasil,Indonesian
परिणाम,Hindi
ফলাফল,Bengali
audio,Spanish
audio,French
صوتي,Arabic
ήχου,Greek
Audio-,German
audio,Italian
áudio,Portuguese
аудио,Russian
声音的,Chinese
オーディオ,Japanese
audio,Indonesian
ऑडियो,Hindi
অডিও,Bengali
luz,Spanish
lumière,French
ضوء,Arabic
φως,Greek
Licht,German
leggero,Italian
luz,Portuguese
свет,Russian
光,Chinese
ライト,Japanese
lampu,Indonesian
रोशनी,Hindi
আলো,Bengali
escribir,Spanish
écrire,French
يكتب,Arabic
γράφω,Greek
schreiben,German
scrivere,Italian
escrever,Portuguese
писать,Russian
写,Chinese
書く,Japanese
menulis,Indonesian
लिखना,Hindi
লিখুন,Bengali
guerra,Spanish
guerre,French
حرب,Arabic
πόλεμος,Greek
Krieg,German
guerra,Italian
guerra,Portuguese
война,Russian
战争,Chinese
戦争,Japanese
perang,Indonesian
युद्ध,Hindi
যুদ্ধ,Bengali
nov,Spanish
nov,French
نوفمبر,Arabic
Νοέμβριος,Greek
Nov,German
nov,Italian
novembro,Portuguese
ноябрь,Russian
十一月,Chinese
11月,Japanese
November,Indonesian
नवंबर,Hindi
নভেম্বর,Bengali
oferta,Spanish
offre,French
يعرض,Arabic
προσφορά,Greek
Angebot,German
offerta,Italian
oferecer,Portuguese
предложение,Russian
提供,Chinese
オファー,Japanese
menawarkan,Indonesian
प्रस्ताव,Hindi
অফার,Bengali
azul,Spanish
bleu,French
أزرق,Arabic
μπλε,Greek
Blau,German
blu,Italian
azul,Portuguese
синий,Russian
蓝色的,Chinese
青,Japanese
biru,Indonesian
नीला,Hindi
নীল,Bengali
grupos,Spanish
groupes,French
المجموعات,Arabic
ομάδες,Greek
Gruppen,German
gruppi,Italian
grupos,Portuguese
группы,Russian
团体,Chinese
グループ,Japanese
kelompok,Indonesian
समूह,Hindi
গ্রুপ,Bengali
Alabama,Spanish
al,French
آل,Arabic
al,Greek
al,German
al,Italian
tudo,Portuguese
аль,Russian
阿尔,Chinese
アル,Japanese
al,Indonesian
अल,Hindi
আল,Bengali
fácil,Spanish
facile,French
سهل,Arabic
εύκολος,Greek
einfach,German
facile,Italian
fácil,Portuguese
легкий,Russian
简单的,Chinese
簡単,Japanese
mudah,Indonesian
आसान,Hindi
সহজ,Bengali
dado,Spanish
donné,French
منح,Arabic
δεδομένος,Greek
gegeben,German
dato,Italian
dado,Portuguese
данный,Russian
给定,Chinese
与えられた,Japanese
diberikan,Indonesian
दिया गया,Hindi
দেওয়া,Bengali
archivos,Spanish
fichiers,French
ملفات,Arabic
αρχεία,Greek
Dateien,German
file,Italian
arquivos,Portuguese
файлы,Russian
文件,Chinese
ファイル,Japanese
file,Indonesian
फ़ाइलें,Hindi
ফাইল,Bengali
evento,Spanish
événement,French
حدث,Arabic
συμβάν,Greek
Ereignis,German
evento,Italian
evento,Portuguese
событие,Russian
事件,Chinese
イベント,Japanese
peristiwa,Indonesian
आयोजन,Hindi
ঘটনা,Bengali
liberar,Spanish
libérer,French
يطلق,Arabic
ελευθέρωση,Greek
freigeben,German
pubblicazione,Italian
liberar,Portuguese
выпускать,Russian
发布,Chinese
リリース,Japanese
melepaskan,Indonesian
मुक्त करना,Hindi
মুক্তি,Bengali
análisis,Spanish
analyse,French
تحليل,Arabic
ανάλυση,Greek
Analyse,German
analisi,Italian
análise,Portuguese
анализ,Russian
分析,Chinese
分析,Japanese
analisa,Indonesian
विश्लेषण,Hindi
বিশ্লেষণ,Bengali
pedido,Spanish
demande,French
طلب,Arabic
αίτηση,Greek
Anfrage,German
richiesta,Italian
solicitar,Portuguese
запрос,Russian
要求,Chinese
リクエスト,Japanese
meminta,Indonesian
अनुरोध,Hindi
অনুরোধ,Bengali
fax,Spanish
fax,French
فاكس,Arabic
φαξ,Greek
Fax,German
fax,Italian
fax,Portuguese
факс,Russian
传真,Chinese
ファックス,Japanese
fax,Indonesian
फैक्स,Hindi
ফ্যাক্স,Bengali
porcelana,Spanish
Chine,French
الصين,Arabic
Κίνα,Greek
China,German
Cina,Italian
China,Portuguese
Китай,Russian
中国,Chinese
中国,Japanese
Cina,Indonesian
चीन,Hindi
চীন,Bengali
haciendo,Spanish
fabrication,French
تحضير,Arabic
κατασκευή,Greek
Herstellung,German
fabbricazione,Italian
fazendo,Portuguese
изготовление,Russian
制作,Chinese
作る,Japanese
membuat,Indonesian
निर्माण,Hindi
তৈরী,Bengali
imagen,Spanish
image,French
صورة,Arabic
εικόνα,Greek
Bild,German
immagine,Italian
foto,Portuguese
картина,Russian
图片,Chinese
写真,Japanese
gambar,Indonesian
चित्र,Hindi
ছবি,Bengali
necesidades,Spanish
besoins,French
الاحتياجات,Arabic
αναγκαία,Greek
Bedürfnisse,German
esigenze,Italian
precisa,Portuguese
потребности,Russian
需要,Chinese
ニーズ,Japanese
kebutuhan,Indonesian
आवश्यकताओं,Hindi
প্রয়োজন,Bengali
posible,Spanish
possible,French
ممكن,Arabic
δυνατός,Greek
möglich,German
possibile,Italian
possível,Portuguese
возможный,Russian
可能的,Chinese
可能,Japanese
mungkin,Indonesian
संभव,Hindi
সম্ভব,Bengali
podría,Spanish
pourrait,French
قد,Arabic
δύναμη,Greek
könnte,German
Potrebbe,Italian
poder,Portuguese
мощь,Russian
可能,Chinese
かもしれない,Japanese
mungkin,Indonesian
हो सकता है,Hindi
পারে,Bengali
profesional,Spanish
professionnel,French
احترافي,Arabic
επαγγελματίας,Greek
Professional,German
professionale,Italian
profissional,Portuguese
профессиональный,Russian
专业的,Chinese
プロ,Japanese
profesional,Indonesian
पेशेवर,Hindi
পেশাদার,Bengali
todavía,Spanish
encore,French
حتى الآن,Arabic
ακόμη,Greek
noch,German
Ancora,Italian
ainda,Portuguese
еще,Russian
然而,Chinese
まだ,Japanese
belum,Indonesian
अभी तक,Hindi
এখনো,Bengali
mes,Spanish
mois,French
شهر,Arabic
μήνας,Greek
Monat,German
mese,Italian
mês,Portuguese
месяц,Russian
月,Chinese
月,Japanese
bulan,Indonesian
महीना,Hindi
মাস,Bengali
importante,Spanish
majeur,French
رئيسي,Arabic
μείζων,Greek
wesentlich,German
maggiore,Italian
principal,Portuguese
главный,Russian
主要的,Chinese
選考科目,Japanese
besar,Indonesian
प्रमुख,Hindi
প্রধান,Bengali
estrella,Spanish
étoile,French
نجم,Arabic
αστέρι,Greek
Stern,German
stella,Italian
estrela,Portuguese
звезда,Russian
星星,Chinese
星,Japanese
bintang,Indonesian
तारा,Hindi
তারকা,Bengali
áreas,Spanish
domaines,French
المناطق,Arabic
περιοχές,Greek
Bereiche,German
aree,Italian
áreas,Portuguese
области,Russian
地区,Chinese
地域,Japanese
daerah,Indonesian
क्षेत्रों,Hindi
এলাকা,Bengali
futuro,Spanish
avenir,French
مستقبل,Arabic
μελλοντικός,Greek
Zukunft,German
futuro,Italian
futuro,Portuguese
будущее,Russian
未来,Chinese
未来,Japanese
masa depan,Indonesian
भविष्य,Hindi
ভবিষ্যৎ,Bengali
espacio,Spanish
espace,French
فضاء,Arabic
χώρος,Greek
Raum,German
spazio,Italian
espaço,Portuguese
космос,Russian
空间,Chinese
空間,Japanese
ruang angkasa,Indonesian
अंतरिक्ष,Hindi
স্থান,Bengali
comité,Spanish
comité,French
لجنة,Arabic
επιτροπή,Greek
Ausschuss,German
comitato,Italian
comitê,Portuguese
комитет,Russian
委员会,Chinese
委員会,Japanese
komite,Indonesian
समिति,Hindi
কমিটি,Bengali
mano,Spanish
main,French
يُسلِّم,Arabic
χέρι,Greek
Hand,German
mano,Italian
mão,Portuguese
рука,Russian
手,Chinese
手,Japanese
tangan,Indonesian
हाथ,Hindi
হাত,Bengali
sol,Spanish
soleil,French
شمس,Arabic
ήλιος,Greek
Sonne,German
sole,Italian
sol,Portuguese
солнце,Russian
太阳,Chinese
太陽,Japanese
matahari,Indonesian
सूरज,Hindi
সূর্য,Bengali
tarjetas,Spanish
cartes,French
بطاقات,Arabic
καρτέλλες,Greek
Karten,German
carte,Italian
cartões,Portuguese
карты,Russian
牌,Chinese
カード,Japanese
kartu,Indonesian
कार्ड,Hindi
কার্ড,Bengali
problemas,Spanish
problèmes,French
مشاكل,Arabic
προβλήματα,Greek
Probleme,German
problemi,Italian
problemas,Portuguese
проблемы,Russian
问题,Chinese
問題,Japanese
masalah,Indonesian
समस्याएँ,Hindi
সমস্যা,Bengali
Londres,Spanish
Londres,French
لندن,Arabic
Λονδίνο,Greek
London,German
Londra,Italian
Londres,Portuguese
Лондон,Russian
伦敦,Chinese
ロンドン,Japanese
London,Indonesian
लंदन,Hindi
লন্ডন,Bengali
Washington,Spanish
Washington,French
واشنطن,Arabic
Βάσιγκτων,Greek
Washington,German
Washington,Italian
Washington,Portuguese
Вашингтон,Russian
华盛顿,Chinese
ワシントン,Japanese
Washington,Indonesian
वाशिंगटन,Hindi
ওয়াশিংটন,Bengali
bienes,Spanish
domaine,French
العقارات,Arabic
περιουσία,Greek
Anwesen,German
proprietà,Italian
propriedade,Portuguese
имущество,Russian
财产,Chinese
エステート,Japanese
perkebunan,Indonesian
जागीर,Hindi
এস্টেট,Bengali
rss,Spanish
rss,French
آر إس إس,Arabic
rss,Greek
RSS,German
RSS,Italian
rsrs,Portuguese
RSS,Russian
RSS,Chinese
RSS,Japanese
rss,Indonesian
आरएसएस,Hindi
আরএসএস,Bengali
convertirse,Spanish
devenir,French
يصبح,Arabic
γίνομαι,Greek
werden,German
diventare,Italian
tornar-se,Portuguese
становиться,Russian
变得,Chinese
なる,Japanese
menjadi,Indonesian
बनना,Hindi
হয়ে,Bengali
interés,Spanish
intérêt,French
اهتمام,Arabic
τόκος,Greek
Interesse,German
interesse,Italian
interesse,Portuguese
интерес,Russian
兴趣,Chinese
興味,Japanese
minat,Indonesian
दिलचस्पी,Hindi
সুদ,Bengali
identificación,Spanish
identifiant,French
بطاقة تعريف,Arabic
ταυτότητα,Greek
Ausweis,German
id,Italian
eu ia,Portuguese
идентификатор,Russian
ID,Chinese
ID,Japanese
pengenal,Indonesian
पहचान,Hindi
আইডি,Bengali
niño,Spanish
enfant,French
طفل,Arabic
παιδί,Greek
Kind,German
bambino,Italian
criança,Portuguese
ребенок,Russian
孩子,Chinese
子供,Japanese
anak,Indonesian
बच्चा,Hindi
শিশু,Bengali
mantener,Spanish
garder,French
يحفظ,Arabic
διατήρηση,Greek
halten,German
Mantenere,Italian
manter,Portuguese
держать,Russian
保持,Chinese
保つ,Japanese
menyimpan,Indonesian
रखना,Hindi
রাখা,Bengali
ingresar,Spanish
entrer,French
يدخل,Arabic
εισάγω,Greek
eingeben,German
entrare,Italian
digitar,Portuguese
входить,Russian
进入,Chinese
入力,Japanese
memasuki,Indonesian
प्रवेश करना,Hindi
প্রবেশ করা,Bengali
California,Spanish
Californie,French
كاليفورنيا,Arabic
Καλιφόρνια,Greek
Kalifornien,German
California,Italian
Califórnia,Portuguese
Калифорния,Russian
加利福尼亚州,Chinese
カリフォルニア,Japanese
California,Indonesian
कैलिफोर्निया,Hindi
ক্যালিফোর্নিয়া,Bengali
pornografía,Spanish
porno,French
إباحية,Arabic
πορνογραφία,Greek
Porno,German
porno,Italian
pornô,Portuguese
порно,Russian
A片,Chinese
ポルノ,Japanese
porno,Indonesian
अश्लील,Hindi
পর্ণ,Bengali
compartir,Spanish
partager,French
يشارك,Arabic
μερίδιο,Greek
Aktie,German
condividere,Italian
compartilhar,Portuguese
делиться,Russian
分享,Chinese
共有,Japanese
membagikan,Indonesian
शेयर करना,Hindi
ভাগ,Bengali
similar,Spanish
similaire,French
مشابه,Arabic
παρόμοιος,Greek
ähnlich,German
simile,Italian
semelhante,Portuguese
похожий,Russian
相似的,Chinese
似ている,Japanese
serupa,Indonesian
समान,Hindi
অনুরূপ,Bengali
jardín,Spanish
jardin,French
حديقة,Arabic
κήπος,Greek
Garten,German
giardino,Italian
jardim,Portuguese
сад,Russian
花园,Chinese
庭,Japanese
kebun,Indonesian
बगीचा,Hindi
বাগান,Bengali
escuelas,Spanish
écoles,French
المدارس,Arabic
σχολεία,Greek
Schulen,German
scuole,Italian
escolas,Portuguese
школы,Russian
学校,Chinese
学校,Japanese
sekolah,Indonesian
स्कूलों,Hindi
স্কুল,Bengali
millón,Spanish
million,French
مليون,Arabic
εκατομμύριο,Greek
Million,German
milioni,Italian
milhão,Portuguese
миллион,Russian
百万,Chinese
百万,Japanese
juta,Indonesian
दस लाख,Hindi
মিলিয়ন,Bengali
agregado,Spanish
ajouté,French
وأضاف,Arabic
προστέθηκε,Greek
hinzugefügt,German
aggiunto,Italian
adicionado,Portuguese
добавлен,Russian
额外,Chinese
追加した,Japanese
ditambahkan,Indonesian
जोड़ा,Hindi
যোগ করা হয়েছে,Bengali
referencia,Spanish
référence,French
مرجع,Arabic
αναφορά,Greek
Referenz,German
riferimento,Italian
referência,Portuguese
ссылка,Russian
参考,Chinese
参照,Japanese
referensi,Indonesian
संदर्भ,Hindi
রেফারেন্স,Bengali
empresas,Spanish
entreprises,French
شركات,Arabic
εταιρείες,Greek
Unternehmen,German
aziende,Italian
empresas,Portuguese
компании,Russian
公司,Chinese
企業,Japanese
perusahaan,Indonesian
कंपनियों,Hindi
কোম্পানি,Bengali
listado,Spanish
répertorié,French
المدرجة,Arabic
παρατίθενται,Greek
aufgeführt,German
elencato,Italian
listado,Portuguese
внесен в список,Russian
列出,Chinese
リスト化された,Japanese
terdaftar,Indonesian
सूचीबद्ध,Hindi
তালিকাভুক্ত,Bengali
bebé,Spanish
bébé,French
طفل,Arabic
μωρό,Greek
Baby,German
Bambino,Italian
bebê,Portuguese
малыш,Russian
婴儿,Chinese
赤ちゃん,Japanese
Sayang,Indonesian
बच्चा,Hindi
শিশু,Bengali
aprendiendo,Spanish
apprentissage,French
تعلُّم,Arabic
μάθηση,Greek
Lernen,German
apprendimento,Italian
aprendizado,Portuguese
обучение,Russian
学习,Chinese
学ぶ,Japanese
sedang belajar,Indonesian
सीखना,Hindi
শেখার,Bengali
energía,Spanish
énergie,French
طاقة,Arabic
ενέργεια,Greek
Energie,German
energia,Italian
energia,Portuguese
энергия,Russian
活力,Chinese
エネルギー,Japanese
energi,Indonesian
ऊर्जा,Hindi
শক্তি,Bengali
correr,Spanish
courir,French
يجري,Arabic
τρέξιμο,Greek
laufen,German
correre,Italian
correr,Portuguese
бегать,Russian
跑步,Chinese
走る,Japanese
berlari,Indonesian
दौड़ना,Hindi
চালানো,Bengali
entrega,Spanish
livraison,French
توصيل,Arabic
διανομή,Greek
Lieferung,German
consegna,Italian
entrega,Portuguese
доставка,Russian
送货,Chinese
配達,Japanese
pengiriman,Indonesian
वितरण,Hindi
বিতরণ,Bengali
neto,Spanish
filet,French
شبكة,Arabic
καθαρά,Greek
netto,German
netto,Italian
líquido,Portuguese
сеть,Russian
网,Chinese
ネット,Japanese
bersih,Indonesian
जाल,Hindi
নেট,Bengali
popular,Spanish
populaire,French
شائع,Arabic
δημοφιλής,Greek
beliebt,German
popolare,Italian
popular,Portuguese
популярный,Russian
受欢迎的,Chinese
人気のある,Japanese
populer,Indonesian
लोकप्रिय,Hindi
জনপ্রিয়,Bengali
término,Spanish
terme,French
شرط,Arabic
όρος,Greek
Begriff,German
termine,Italian
prazo,Portuguese
срок,Russian
学期,Chinese
学期,Japanese
ketentuan,Indonesian
अवधि,Hindi
মেয়াদ,Bengali
película,Spanish
film,French
فيلم,Arabic
ταινία,Greek
Film,German
film,Italian
filme,Portuguese
фильм,Russian
电影,Chinese
膜,Japanese
film,Indonesian
पतली परत,Hindi
চলচ্চিত্র,Bengali
historias,Spanish
histoires,French
قصص,Arabic
ιστορίες,Greek
Geschichten,German
storie,Italian
histórias,Portuguese
истории,Russian
故事,Chinese
物語,Japanese
cerita,Indonesian
कहानियां,Hindi
গল্প,Bengali
poner,Spanish
mettre,French
يضع,Arabic
βάζω,Greek
setzen,German
Mettere,Italian
colocar,Portuguese
помещать,Russian
放,Chinese
置く,Japanese
meletakkan,Indonesian
रखना,Hindi
রাখা,Bengali
computadoras,Spanish
ordinateurs,French
أجهزة الكمبيوتر,Arabic
υπολογιστές,Greek
Computer,German
computer,Italian
computadores,Portuguese
компьютеры,Russian
电脑,Chinese
コンピュータ,Japanese
komputer,Indonesian
कंप्यूटर,Hindi
কম্পিউটার,Bengali
diario,Spanish
journal,French
مجلة,Arabic
εφημερίδα,Greek
Zeitschrift,German
diario,Italian
jornal,Portuguese
журнал,Russian
杂志,Chinese
ジャーナル,Japanese
jurnal,Indonesian
पत्रिका,Hindi
জার্নাল,Bengali
informes,Spanish
rapports,French
التقارير,Arabic
εκθέσεις,Greek
Berichte,German
rapporti,Italian
relatórios,Portuguese
отчеты,Russian
报告,Chinese
レポート,Japanese
laporan,Indonesian
रिपोर्टों,Hindi
রিপোর্ট,Bengali
co,Spanish
co,French
شركة,Arabic
συν,Greek
co,German
co,Italian
co,Portuguese
со,Russian
共,Chinese
コ,Japanese
bersama,Indonesian
सह,Hindi
সহ,Bengali
intentar,Spanish
essayer,French
يحاول,Arabic
δοκιμή,Greek
versuchen,German
Tentativo,Italian
tentar,Portuguese
пытаться,Russian
尝试,Chinese
試す,Japanese
mencoba,Indonesian
कोशिश,Hindi
চেষ্টা করুন,Bengali
bienvenido,Spanish
accueillir,French
مرحباً,Arabic
καλωσόρισμα,Greek
Willkommen,German
Benvenuto,Italian
Bem-vindo,Portuguese
добро пожаловать,Russian
欢迎,Chinese
いらっしゃいませ,Japanese
selamat datang,Indonesian
स्वागत,Hindi
স্বাগত,Bengali
central,Spanish
central,French
مركزي,Arabic
κεντρικός,Greek
zentral,German
centrale,Italian
central,Portuguese
центральный,Russian
中央,Chinese
中央,Japanese
pusat,Indonesian
केंद्रीय,Hindi
কেন্দ্রীয়,Bengali
imágenes,Spanish
photos,French
الصور,Arabic
εικόνες,Greek
Bilder,German
immagini,Italian
imagens,Portuguese
изображения,Russian
图片,Chinese
画像,Japanese
gambar,Indonesian
इमेजिस,Hindi
ছবি,Bengali
presidente,Spanish
président,French
رئيس,Arabic
πρόεδρος,Greek
Präsident,German
presidente,Italian
presidente,Portuguese
президент,Russian
总统,Chinese
社長,Japanese
presiden,Indonesian
अध्यक्ष,Hindi
রাষ্ট্রপতি,Bengali
aviso,Spanish
avis,French
يلاحظ,Arabic
ανακοίνωση,Greek
beachten,German
avviso,Italian
perceber,Portuguese
уведомление,Russian
注意,Chinese
知らせ,Japanese
melihat,Indonesian
सूचना,Hindi
নোটিশ,Bengali
dios,Spanish
Dieu,French
إله,Arabic
θεός,Greek
Gott,German
Dio,Italian
Deus,Portuguese
бог,Russian
上帝,Chinese
神,Japanese
Tuhan,Indonesian
ईश्वर,Hindi
ঈশ্বর,Bengali
original,Spanish
original,French
إبداعي,Arabic
πρωτότυπο,Greek
Original,German
originale,Italian
original,Portuguese
оригинальный,Russian
原来的,Chinese
オリジナル,Japanese
asli,Indonesian
मूल,Hindi
মূল,Bengali
cabeza,Spanish
tête,French
رأس,Arabic
κεφάλι,Greek
Kopf,German
Testa,Italian
cabeça,Portuguese
голова,Russian
头,Chinese
頭,Japanese
kepala,Indonesian
सिर,Hindi
মাথা,Bengali
radio,Spanish
radio,French
راديو,Arabic
ραδιόφωνο,Greek
Radio,German
radio,Italian
rádio,Portuguese
радио,Russian
收音机,Chinese
無線,Japanese
radio,Indonesian
रेडियो,Hindi
রেডিও,Bengali
hasta,Spanish
jusqu'à,French
حتى,Arabic
μέχρι,Greek
bis,German
Fino a,Italian
até,Portuguese
до,Russian
直到,Chinese
それまで,Japanese
sampai,Indonesian
जब तक,Hindi
পর্যন্ত,Bengali
celúla,Spanish
cellule,French
خلية,Arabic
κύτταρο,Greek
Zelle,German
cella,Italian
célula,Portuguese
клетка,Russian
细胞,Chinese
細胞,Japanese
sel,Indonesian
कक्ष,Hindi
কোষ,Bengali
color,Spanish
couleur,French
لون,Arabic
χρώμα,Greek
Farbe,German
colore,Italian
cor,Portuguese
цвет,Russian
颜色,Chinese
色,Japanese
warna,Indonesian
रंग,Hindi
রঙ,Bengali
ser,Spanish
soi,French
النفس,Arabic
εαυτός,Greek
selbst,German
se stesso,Italian
auto,Portuguese
себя,Russian
自己,Chinese
自己,Japanese
diri sendiri,Indonesian
खुद,Hindi
স্ব,Bengali
concejo,Spanish
conseil,French
مجلس,Arabic
συμβούλιο,Greek
Rat,German
consiglio,Italian
conselho,Portuguese
совет,Russian
理事会,Chinese
評議会,Japanese
dewan,Indonesian
परिषद,Hindi
পরিষদ,Bengali
lejos,Spanish
loin,French
بعيد,Arabic
μακριά,Greek
weg,German
lontano,Italian
ausente,Portuguese
прочь,Russian
离开,Chinese
離れて,Japanese
jauh,Indonesian
दूर,Hindi
দূরে,Bengali
yendo,Spanish
en allant,French
ذاهب,Arabic
μετάβαση,Greek
gehen,German
andando,Italian
indo,Portuguese
идущий,Russian
去,Chinese
行く,Japanese
pergi,Indonesian
जा रहा है,Hindi
যাচ্ছে,Bengali
pista,Spanish
piste,French
مسار,Arabic
τροχιά,Greek
Schiene,German
traccia,Italian
acompanhar,Portuguese
отслеживать,Russian
追踪,Chinese
追跡,Japanese
melacak,Indonesian
रास्ता,Hindi
ট্র্যাক,Bengali
Australia,Spanish
Australie,French
أستراليا,Arabic
Αυστραλία,Greek
Australien,German
Australia,Italian
Austrália,Portuguese
Австралия,Russian
澳大利亚,Chinese
オーストラリア,Japanese
Australia,Indonesian
ऑस्ट्रेलिया,Hindi
অস্ট্রেলিয়া,Bengali
discusión,Spanish
discussion,French
مناقشة,Arabic
συζήτηση,Greek
Diskussion,German
discussione,Italian
discussão,Portuguese
обсуждение,Russian
讨论,Chinese
議論,Japanese
diskusi,Indonesian
बहस,Hindi
আলোচনা,Bengali
archivo,Spanish
archive,French
أرشيف,Arabic
αρχείο,Greek
Archiv,German
archivio,Italian
arquivo,Portuguese
архив,Russian
档案,Chinese
アーカイブ,Japanese
arsip,Indonesian
पुरालेख,Hindi
সংরক্ষণাগার,Bengali
una vez,Spanish
une fois,French
مرة واحدة,Arabic
μια φορά,Greek
einmal,German
una volta,Italian
uma vez,Portuguese
один раз,Russian
一次,Chinese
一度,Japanese
sekali,Indonesian
एक बार,Hindi
একবার,Bengali
otros,Spanish
autres,French
آحرون,Arabic
άλλοι,Greek
andere,German
altri,Italian
outros,Portuguese
другие,Russian
其他的,Chinese
その他,Japanese
yang lain,Indonesian
अन्य,Hindi
অন্যদের,Bengali
entretenimiento,Spanish
divertissement,French
ترفيه,Arabic
ψυχαγωγία,Greek
Unterhaltung,German
divertimento,Italian
entretenimento,Portuguese
развлечение,Russian
娱乐,Chinese
エンターテインメント,Japanese
hiburan,Indonesian
मनोरंजन,Hindi
বিনোদন,Bengali
acuerdo,Spanish
accord,French
اتفاق,Arabic
συμφωνία,Greek
Vereinbarung,German
accordo,Italian
acordo,Portuguese
соглашение,Russian
协议,Chinese
合意,Japanese
perjanjian,Indonesian
समझौता,Hindi
চুক্তি,Bengali
formato,Spanish
format,French
شكل,Arabic
σχήμα και διάταξις βιβλίου,Greek
Format,German
