text,language
سأحاول تجربة مطعم جديد الليلة.,Arabic
Θα δοκιμάσω ένα νέο εστιατόριο απόψε.,Greek
Ich werde heute Abend ein neues Restaurant ausprobieren.,German
Stasera proverò un nuovo ristorante.,Italian
Vou experimentar um novo restaurante esta noite.,Portuguese
Сегодня вечером я собираюсь посетить новый ресторан.,Russian
今晚我要去尝试一家新餐厅。,Chinese
今夜は新しいレストランに行ってみます。,Japanese
Saya akan mencoba restoran baru malam ini.,Indonesian
मैं आज रात एक नया रेस्तरां आज़माने जा रहा हूँ।,Hindi
আমি আজ রাতে একটি নতুন রেস্টুরেন্ট চেষ্টা করতে যাচ্ছি.,Bengali
I'm going to learn how to knit.,English
Voy a aprender a tejer.,Spanish
Je vais apprendre à tricoter.,French
انا ذاهب لتعلم كيفية متماسكة.,Arabic
Πάω να μάθω πώς να πλέκω.,Greek
Ich werde stricken lernen.,German
Imparerò a lavorare a maglia.,Italian
Vou aprender a tricotar.,Portuguese
Я собираюсь научиться вязать.,Russian
我要去学习如何编织。,Chinese
編み方を習うつもりです。,Japanese
Saya akan belajar cara merajut.,Indonesian
मैं बुनाई सीखने जा रही हूं।,Hindi
আমি কিভাবে বুনা শিখতে যাচ্ছি.,Bengali
I saw a deer in my backyard this morning.,English
Esta mañana vi un ciervo en mi patio trasero.,Spanish
J'ai vu un cerf dans mon jardin ce matin.,French
رأيت غزالاً في الفناء الخلفي لمنزلي هذا الصباح.,Arabic
Είδα ένα ελάφι στην αυλή μου σήμερα το πρωί.,Greek
Ich habe heute Morgen ein Reh in meinem Hinterhof gesehen.,German
Stamattina ho visto un cervo nel mio cortile.,Italian
Eu vi um cervo no meu quintal esta manhã.,Portuguese
Сегодня утром я увидел оленя на заднем дворе.,Russian
今天早上我在后院看到一只鹿。,Chinese
今朝、裏庭で鹿を見ました。,Japanese
Saya melihat seekor rusa di halaman belakang rumah saya pagi ini.,Indonesian
आज सुबह मैंने अपने पिछवाड़े में एक हिरण देखा।,Hindi
আমি আজ সকালে আমার বাড়ির উঠোনে একটি হরিণ দেখেছি।,Bengali
I need to buy a birthday present for my mom.,English
Necesito comprar un regalo de cumpleaños para mi mamá.,Spanish
Je dois acheter un cadeau d'anniversaire pour ma mère.,French
أحتاج لشراء هدية عيد ميلاد لأمي.,Arabic
Πρέπει να αγοράσω ένα δώρο γενεθλίων για τη μαμά μου.,Greek
Ich muss ein Geburtstagsgeschenk für meine Mutter kaufen.,German
Devo comprare un regalo di compleanno per mia mamma.,Italian
Preciso comprar um presente de aniversário para minha mãe.,Portuguese
Мне нужно купить подарок на день рождения для моей мамы.,Russian
我需要给我妈妈买一份生日礼物。,Chinese
お母さんに誕生日プレゼントを買わなければなりません。,Japanese
Aku perlu membeli hadiah ulang tahun untuk ibuku.,Indonesian
मुझे अपनी माँ के लिए जन्मदिन का उपहार खरीदना है।,Hindi
আমার মায়ের জন্য একটি জন্মদিনের উপহার কিনতে হবে।,Bengali
I'm thinking about getting a pet.,English
Estoy pensando en tener una mascota.,Spanish
Je pense avoir un animal de compagnie.,French
أفكر في الحصول على حيوان أليف.,Arabic
Σκέφτομαι να πάρω ένα κατοικίδιο.,Greek
"Ich denke darüber nach, mir ein Haustier anzuschaffen.",German
Sto pensando di prendere un animale domestico.,Italian
Estou pensando em comprar um animal de estimação.,Portuguese
"Я подумываю о том, чтобы завести домашнее животное.",Russian
我正在考虑养一只宠物。,Chinese
ペットを飼おうと考えています。,Japanese
Aku sedang berpikir untuk memelihara hewan peliharaan.,Indonesian
मैं एक पालतू जानवर पाने के बारे में सोच रहा हूं।,Hindi
আমি একটি পোষা পেতে চিন্তা করছি.,Bengali
I need to fix my bike.,English
Necesito arreglar mi bicicleta.,Spanish
Je dois réparer mon vélo.,French
أحتاج إلى إصلاح دراجتي.,Arabic
Πρέπει να φτιάξω το ποδήλατό μου.,Greek
Ich muss mein Fahrrad reparieren.,German
Devo aggiustare la mia bici.,Italian
Preciso consertar minha bicicleta.,Portuguese
Мне нужно починить свой велосипед.,Russian
我需要修理我的自行车。,Chinese
自転車を修理しなければなりません。,Japanese
Aku perlu memperbaiki sepedaku.,Indonesian
मुझे अपनी बाइक ठीक करानी है.,Hindi
আমার বাইক ঠিক করতে হবে।,Bengali
I'm looking forward to seeing you soon.,English
Espero verte pronto.,Spanish
J'ai hâte de vous voir bientôt.,French
أنا أتطلع إلى رؤيتك قريبا.,Arabic
Ανυπομονώ να σε δω σύντομα.,Greek
"Ich freue mich darauf, Sie bald zu sehen.",German
Non vedo l'ora di vederti presto.,Italian
Estou ansioso para ver você em breve.,Portuguese
Я с нетерпением жду встречи с вами в ближайшее время.,Russian
我期待很快见到你。,Chinese
お会いできるのを楽しみにしています。,Japanese
Saya tak sabar untuk segera bertemu dengan Anda.,Indonesian
मैं जल्द ही तुम्हें देखने के लिए आगे देख रहा हूँ।,Hindi
আমি শীঘ্রই আপনার সাথে দেখা করার জন্য উন্মুখ.,Bengali
I just watched a really good movie.,English
Acabo de ver una película realmente buena.,Spanish
Je viens de regarder un très bon film.,French
لقد شاهدت للتو فيلمًا جيدًا حقًا.,Arabic
Μόλις είδα μια πολύ καλή ταινία.,Greek
Ich habe gerade einen wirklich guten Film gesehen.,German
Ho appena visto un film davvero bello.,Italian
Acabei de assistir a um filme muito bom.,Portuguese
Я только что посмотрел очень хороший фильм.,Russian
我刚刚看了一部非常好的电影。,Chinese
本当に良い映画を見ました。,Japanese
Saya baru saja menonton film yang sangat bagus.,Indonesian
मैंने अभी एक बहुत अच्छी फिल्म देखी।,Hindi
আমি শুধু একটি সত্যিই ভাল সিনেমা দেখেছি.,Bengali
I'm going to plant a garden this spring.,English
Voy a plantar un jardín esta primavera.,Spanish
Je vais planter un jardin ce printemps.,French
سأقوم بزراعة حديقة هذا الربيع.,Arabic
Θα φυτέψω έναν κήπο αυτή την άνοιξη.,Greek
Ich werde diesen Frühling einen Garten anlegen.,German
Pianterò un giardino questa primavera.,Italian
Vou plantar um jardim nesta primavera.,Portuguese
Этой весной я собираюсь посадить сад.,Russian
今年春天我打算种植一个花园。,Chinese
この春には庭に植える予定です。,Japanese
Saya akan menanam taman di musim semi ini.,Indonesian
मैं इस वसंत में एक बगीचा लगाने जा रहा हूँ।,Hindi
আমি এই বসন্তে একটি বাগান করতে যাচ্ছি।,Bengali
I'm going to take a cooking class.,English
Voy a tomar una clase de cocina.,Spanish
Je vais prendre un cours de cuisine.,French
سأذهب لأخذ درس الطبخ.,Arabic
Πάω να παρακολουθήσω ένα μάθημα μαγειρικής.,Greek
Ich werde an einem Kochkurs teilnehmen.,German
Vado a seguire un corso di cucina.,Italian
Vou fazer uma aula de culinária.,Portuguese
Я собираюсь пойти на кулинарный урок.,Russian
我要去参加烹饪课。,Chinese
料理教室に通うつもりです。,Japanese
Saya akan mengambil kelas memasak.,Indonesian
मैं कुकिंग क्लास लेने जा रहा हूं।,Hindi
আমি রান্নার ক্লাস নিতে যাচ্ছি।,Bengali
I need to get a haircut.,English
Necesito cortarme el pelo.,Spanish
J'ai besoin de me faire couper les cheveux.,French
أنا بحاجة للحصول على قصة شعر.,Arabic
Πρέπει να κουρευτώ.,Greek
Ich muss mir die Haare schneiden lassen.,German
Ho bisogno di tagliarmi i capelli.,Italian
Preciso cortar o cabelo.,Portuguese
Мне нужно подстричься.,Russian
我需要去理发。,Chinese
散髪しなければなりません。,Japanese
Saya perlu potong rambut.,Indonesian
मुझे बाल कटवाने हैं.,Hindi
আমার চুল কাটা দরকার।,Bengali
I need to renew my driver's license.,English
Necesito renovar mi licencia de conducir.,Spanish
Je dois renouveler mon permis de conduire.,French
أحتاج إلى تجديد رخصة قيادتي.,Arabic
Πρέπει να ανανεώσω την άδεια οδήγησης.,Greek
Ich muss meinen Führerschein erneuern.,German
Devo rinnovare la mia patente di guida.,Italian
Preciso renovar minha carteira de motorista.,Portuguese
Мне нужно продлить водительские права.,Russian
我需要更新我的驾驶执照。,Chinese
運転免許証を更新する必要があります。,Japanese
Saya perlu memperbarui SIM saya.,Indonesian
मुझे अपने ड्राइवर का लाइसेंस नवीनीकृत कराना होगा.,Hindi
আমার ড্রাইভিং লাইসেন্স নবায়ন করতে হবে।,Bengali
I saw a beautiful rainbow yesterday.,English
Ayer vi un hermoso arco iris.,Spanish
J'ai vu un bel arc-en-ciel hier.,French
رأيت قوس قزح جميل أمس.,Arabic
Είδα ένα όμορφο ουράνιο τόξο χθες.,Greek
Ich habe gestern einen wunderschönen Regenbogen gesehen.,German
Ieri ho visto un bellissimo arcobaleno.,Italian
Eu vi um lindo arco-íris ontem.,Portuguese
Вчера я видел красивую радугу.,Russian
昨天我看到了美丽的彩虹。,Chinese
昨日は綺麗な虹を見ました。,Japanese
Aku melihat pelangi yang indah kemarin.,Indonesian
मैंने कल एक सुंदर इंद्रधनुष देखा।,Hindi
আমি গতকাল একটি সুন্দর রংধনু দেখেছি।,Bengali
I'm going to donate some old clothes.,English
Voy a donar algo de ropa vieja.,Spanish
Je vais donner de vieux vêtements.,French
سأتبرع ببعض الملابس القديمة.,Arabic
Πάω να δωρίσω μερικά παλιά ρούχα.,Greek
Ich werde ein paar alte Klamotten spenden.,German
Donerò dei vecchi vestiti.,Italian
Vou doar algumas roupas velhas.,Portuguese
Я собираюсь пожертвовать старую одежду.,Russian
我打算捐一些旧衣服。,Chinese
古着を寄付するつもりです。,Japanese
Saya akan menyumbangkan beberapa pakaian lama.,Indonesian
मैं कुछ पुराने कपड़े दान करने जा रहा हूं।,Hindi
আমি কিছু পুরানো কাপড় দান করতে যাচ্ছি.,Bengali
I'm going to try a new hairstyle.,English
Voy a probar un nuevo peinado.,Spanish
Je vais essayer une nouvelle coiffure.,French
سأحاول تسريحة شعر جديدة.,Arabic
Πάω να δοκιμάσω ένα νέο χτένισμα.,Greek
Ich werde eine neue Frisur ausprobieren.,German
Proverò una nuova acconciatura.,Italian
Vou tentar um novo penteado.,Portuguese
Я собираюсь попробовать новую прическу.,Russian
我要尝试新发型。,Chinese
新しい髪型に挑戦してみます。,Japanese
Saya akan mencoba gaya rambut baru.,Indonesian
मैं एक नया हेयरस्टाइल आज़माने जा रही हूं.,Hindi
আমি একটি নতুন hairstyle চেষ্টা করতে যাচ্ছি.,Bengali
I'm going to learn how to code.,English
Voy a aprender a codificar.,Spanish
Je vais apprendre à coder.,French
سأتعلم كيفية البرمجة.,Arabic
Θα μάθω πώς να κωδικοποιώ.,Greek
"Ich werde lernen, wie man programmiert.",German
Imparerò a programmare.,Italian
Vou aprender a codificar.,Portuguese
Я собираюсь научиться кодировать.,Russian
我要学习如何编码。,Chinese
コーディングの仕方を勉強するつもりです。,Japanese
Saya akan belajar cara membuat kode.,Indonesian
मैं सीखने जा रहा हूं कि कोडिंग कैसे की जाती है।,Hindi
আমি কিভাবে কোড করতে শিখতে যাচ্ছি.,Bengali
I'm going to the farmers market this weekend.,English
Voy al mercado de agricultores este fin de semana.,Spanish
Je vais au marché fermier ce week-end.,French
سأذهب إلى سوق المزارعين في نهاية هذا الأسبوع.,Arabic
Θα πάω στην αγορά των αγροτών αυτό το Σαββατοκύριακο.,Greek
Ich gehe dieses Wochenende auf den Bauernmarkt.,German
Questo fine settimana andrò al mercato degli agricoltori.,Italian
Vou ao mercado dos fazendeiros neste fim de semana.,Portuguese
В эти выходные я собираюсь на фермерский рынок.,Russian
这个周末我要去农贸市场。,Chinese
今週末ファーマーズマーケットに行きます。,Japanese
Saya akan pergi ke pasar petani akhir pekan ini.,Indonesian
मैं इस सप्ताह के अंत में किसान बाज़ार जा रहा हूँ।,Hindi
আমি এই সপ্তাহান্তে কৃষকদের বাজারে যাচ্ছি।,Bengali
I'm making a playlist for my road trip.,English
Estoy haciendo una lista de reproducción para mi viaje por carretera.,Spanish
Je prépare une playlist pour mon road trip.,French
أقوم بإعداد قائمة تشغيل لرحلتي البرية.,Arabic
Φτιάχνω playlist για το road trip μου.,Greek
Ich erstelle eine Playlist für meinen Roadtrip.,German
Sto creando una playlist per il mio viaggio.,Italian
Estou fazendo uma playlist para minha viagem.,Portuguese
Составляю плейлист для поездки.,Russian
我正在为我的公路旅行制作一个播放列表。,Chinese
旅行用にプレイリストを作成中です。,Japanese
Saya sedang membuat playlist untuk perjalanan saya.,Indonesian
मैं अपनी सड़क यात्रा के लिए एक प्लेलिस्ट बना रहा हूं।,Hindi
আমি আমার রোড ট্রিপের জন্য একটি প্লেলিস্ট তৈরি করছি।,Bengali
I need to buy some new plants for my apartment.,English
Necesito comprar algunas plantas nuevas para mi apartamento.,Spanish
Je dois acheter de nouvelles plantes pour mon appartement.,French
أحتاج لشراء بعض النباتات الجديدة لشقتي.,Arabic
Πρέπει να αγοράσω μερικά νέα φυτά για το διαμέρισμά μου.,Greek
Ich muss neue Pflanzen für meine Wohnung kaufen.,German
Devo comprare delle nuove piante per il mio appartamento.,Italian
Preciso comprar algumas plantas novas para meu apartamento.,Portuguese
Мне нужно купить несколько новых растений для своей квартиры.,Russian
我需要为我的公寓购买一些新植物。,Chinese
私のアパート用に新しい植物を買う必要があります。,Japanese
Saya perlu membeli beberapa tanaman baru untuk apartemen saya.,Indonesian
मुझे अपने अपार्टमेंट के लिए कुछ नए पौधे खरीदने हैं।,Hindi
আমার অ্যাপার্টমেন্টের জন্য কিছু নতুন গাছ কিনতে হবে।,Bengali
My phone battery is almost dead I need to find a charger.,English
La batería de mi teléfono está casi agotada. Necesito encontrar un cargador.,Spanish
"La batterie de mon téléphone est presque morte, je dois trouver un chargeur.",French
بطارية هاتفي على وشك الانتهاء وأحتاج إلى العثور على شاحن.,Arabic
"Η μπαταρία του τηλεφώνου μου έχει σχεδόν τελειώσει, πρέπει να βρω φορτιστή.",Greek
Der Akku meines Telefons ist fast leer. Ich muss ein Ladegerät finden.,German
"La batteria del mio telefono è quasi scarica, devo trovare un caricabatterie.",Italian
"A bateria do meu telefone está quase acabando, preciso encontrar um carregador.",Portuguese
"Аккумулятор моего телефона почти разряжен, мне нужно найти зарядное устройство.",Russian
我的手机电池快没电了，我需要找个充电器。,Chinese
携帯電話のバッテリーがもうすぐ切れるので、充電器を探す必要があります。,Japanese
Baterai ponsel saya hampir habis. Saya perlu mencari pengisi daya.,Indonesian
"मेरे फोन की बैटरी लगभग खत्म हो गई है, मुझे चार्जर ढूंढना होगा।",Hindi
আমার ফোনের ব্যাটারি প্রায় শেষ হয়ে গেছে আমার একটি চার্জার খুঁজতে হবে।,Bengali
I'm going stargazing tonight.,English
Esta noche iré a contemplar las estrellas.,Spanish
Je vais observer les étoiles ce soir.,French
سأذهب لمشاهدة النجوم الليلة.,Arabic
Απόψε θα κοιτάξω τα αστέρια.,Greek
Ich werde heute Abend Sterne beobachten.,German
Stasera vado a osservare le stelle.,Italian
Vou observar as estrelas esta noite.,Portuguese
Сегодня вечером я собираюсь наблюдать за звездами.,Russian
今晚我要去观星。,Chinese
今夜星空観察に行きます。,Japanese
Aku akan melihat bintang malam ini.,Indonesian
मैं आज रात तारा-दर्शन करने जा रहा हूँ।,Hindi
আমি আজ রাতে তাকাতে যাচ্ছি.,Bengali
I'm going to visit a museum next weekend.,English
El próximo fin de semana visitaré un museo.,Spanish
Je vais visiter un musée le week-end prochain.,French
سأذهب لزيارة المتحف في نهاية الأسبوع المقبل.,Arabic
Το επόμενο Σαββατοκύριακο θα επισκεφτώ ένα μουσείο.,Greek
Ich werde nächstes Wochenende ein Museum besuchen.,German
Il prossimo fine settimana visiterò un museo.,Italian
Vou visitar um museu no próximo fim de semana.,Portuguese
На следующих выходных я собираюсь посетить музей.,Russian
下周末我要去参观博物馆。,Chinese
来週末美術館に行くつもりです。,Japanese
Saya akan mengunjungi museum akhir pekan depan.,Indonesian
मैं अगले सप्ताहांत एक संग्रहालय देखने जा रहा हूँ।,Hindi
আমি পরের সপ্তাহান্তে একটি যাদুঘর পরিদর্শন করতে যাচ্ছি.,Bengali
I'm going to make a cup of coffee. Do you want one?,English
Voy a preparar una taza de café. ¿Quieres uno?,Spanish
Je vais me préparer une tasse de café. En veux-tu un ?,French
سأقوم بإعداد فنجان من القهوة. هل تريد واحدة؟,Arabic
Πάω να φτιάξω ένα φλιτζάνι καφέ. Θέλετε ένα;,Greek
Ich werde eine Tasse Kaffee kochen. Willst du eins?,German
Vado a farmi una tazza di caffè. Ne vuoi uno?,Italian
Vou fazer uma xícara de café. Você quer um?,Portuguese
Я собираюсь сварить чашку кофе. Вы хотите один?,Russian
我要去煮一杯咖啡。你想要一个吗？,Chinese
コーヒーを淹れるつもりです。欲しいですか？,Japanese
Aku akan membuatkan secangkir kopi. Apakah kamu menginginkannya?,Indonesian
मैं एक कप कॉफ़ी बनाने जा रहा हूँ। तुम चाहते हो एक?,Hindi
আমি এক কাপ কফি বানাতে যাচ্ছি। আপনি একটি চান?,Bengali
The park was crowded with families enjoying the sunshine.,English
El parque estaba lleno de familias disfrutando del sol.,Spanish
Le parc était rempli de familles profitant du soleil.,French
وكانت الحديقة مزدحمة بالعائلات التي تستمتع بأشعة الشمس.,Arabic
Το πάρκο ήταν γεμάτο με οικογένειες που απολάμβαναν τον ήλιο.,Greek
"Der Park war voller Familien, die die Sonne genossen.",German
Il parco era affollato di famiglie che si godevano il sole.,Italian
O parque estava lotado de famílias aproveitando o sol.,Portuguese
"В парке было полно семей, наслаждающихся солнцем.",Russian
公园里挤满了享受阳光的家庭。,Chinese
公園は日光浴を楽しむ家族連れで賑わった。,Japanese
Taman itu dipenuhi keluarga yang menikmati sinar matahari.,Indonesian
पार्क में धूप का आनंद ले रहे परिवारों की भीड़ थी।,Hindi
পার্কে ছিল রোদ উপভোগ করতে পরিবার-পরিজনদের ভিড়।,Bengali
Remember to take out the trash before you leave for work.,English
Recuerda sacar la basura antes de salir a trabajar.,Spanish
Pensez à sortir les poubelles avant de partir travailler.,French
تذكر أن تقوم بإخراج القمامة قبل أن تغادر للعمل.,Arabic
Θυμηθείτε να βγάλετε τα σκουπίδια πριν φύγετε για τη δουλειά.,Greek
"Denken Sie daran, den Müll rauszubringen, bevor Sie zur Arbeit gehen.",German
Ricordati di portare fuori la spazzatura prima di andare al lavoro.,Italian
Lembre-se de retirar o lixo antes de sair para o trabalho.,Portuguese
Не забудьте вынести мусор перед уходом на работу.,Russian
记得在上班前把垃圾倒掉。,Chinese
出勤前に忘れずにゴミ出しをしましょう。,Japanese
Ingatlah untuk membuang sampah sebelum Anda berangkat kerja.,Indonesian
काम पर निकलने से पहले कूड़ा बाहर निकालना याद रखें।,Hindi
কাজের জন্য রওনা হওয়ার আগে আবর্জনা বের করতে ভুলবেন না।,Bengali
That movie was fantastic! The acting was superb.,English
¡Esa película fue fantástica! La actuación fue magnífica.,Spanish
Ce film était fantastique ! Le jeu des acteurs était superbe.,French
هذا الفيلم كان رائعا! التمثيل كان رائعا.,Arabic
Η ταινία ήταν φανταστική! Η υποκριτική ήταν υπέροχη.,Greek
Der Film war fantastisch! Die schauspielerische Leistung war hervorragend.,German
Quel film è stato fantastico! La recitazione è stata superba.,Italian
Esse filme foi fantástico! A atuação foi excelente.,Portuguese
Этот фильм был фантастическим! Актерская игра была великолепна.,Russian
那部电影太棒了！表演非常棒。,Chinese
あの映画は素晴らしかったです！演技は素晴らしかったです。,Japanese
Film itu luar biasa! Aktingnya luar biasa.,Indonesian
वह फिल्म शानदार थी! अभिनय बहुत बढ़िया था.,Hindi
যে সিনেমা চমত্কার ছিল! অভিনয় অসাধারণ ছিল।,Bengali
Did you see the news about the local bakery winning an award?,English
¿Viste las noticias sobre la panadería local que ganó un premio?,Spanish
Avez-vous vu les nouvelles concernant la boulangerie locale remportant un prix ?,French
هل شاهدت خبر فوز المخبز المحلي بجائزة؟,Arabic
Είδατε τα νέα για το τοπικό αρτοποιείο που κέρδισε βραβείο;,Greek
"Haben Sie die Nachricht gesehen, dass die örtliche Bäckerei eine Auszeichnung gewonnen hat?",German
Hai visto la notizia che la panetteria locale ha vinto un premio?,Italian
Você viu a notícia sobre a padaria local ganhar um prêmio?,Portuguese
"Вы видели новость о том, что местная пекарня получила награду?",Russian
你看到当地面包店获奖的新闻了吗？,Chinese
地元のパン屋が賞を受賞したというニュースを見ましたか?,Japanese
Apakah Anda melihat berita tentang toko roti lokal yang memenangkan penghargaan?,Indonesian
क्या आपने स्थानीय बेकरी के पुरस्कार जीतने की खबर देखी?,Hindi
আপনি কি স্থানীয় বেকারির পুরস্কার জেতার খবর দেখেছেন?,Bengali
I'm feeling a bit tired today I think I'll go to bed early.,English
Me siento un poco cansado hoy creo que me acostaré temprano.,Spanish
"Je me sens un peu fatigué aujourd'hui, je pense que je vais me coucher tôt.",French
أشعر بالتعب قليلاً اليوم وأعتقد أنني سأخلد إلى النوم مبكراً.,Arabic
"Νιώθω λίγο κουρασμένος σήμερα, νομίζω ότι θα πάω για ύπνο νωρίς.",Greek
"Ich fühle mich heute etwas müde, ich denke, ich gehe früh zu Bett.",German
"Mi sento un po' stanco oggi, penso che andrò a letto presto.",Italian
"Estou me sentindo um pouco cansado hoje, acho que vou dormir cedo.",Portuguese
"Я чувствую себя немного уставшим сегодня и думаю, что лягу спать пораньше.",Russian
今天我感觉有点累，我想我要早点睡觉了。,Chinese
今日はちょっと疲れたので早く寝ようと思います。,Japanese
"Aku merasa sedikit lelah hari ini, kupikir aku akan tidur lebih awal.",Indonesian
"आज मैं थोड़ा थका हुआ महसूस कर रहा हूं, मुझे लगता है कि मैं जल्दी सो जाऊंगा।",Hindi
"আমি আজ একটু ক্লান্ত বোধ করছি, ভাবছি তাড়াতাড়ি ঘুমাতে যাব।",Bengali
I need to finish this report by the end of the day.,English
Necesito terminar este informe al final del día.,Spanish
Je dois terminer ce rapport d'ici la fin de la journée.,French
أحتاج إلى الانتهاء من هذا التقرير بحلول نهاية اليوم.,Arabic
Πρέπει να ολοκληρώσω αυτήν την έκθεση μέχρι το τέλος της ημέρας.,Greek
Ich muss diesen Bericht bis zum Ende des Tages fertigstellen.,German
Devo finire questo rapporto entro la fine della giornata.,Italian
Preciso terminar este relatório até o final do dia.,Portuguese
Мне нужно закончить этот отчет к концу дня.,Russian
我需要在今天结束之前完成这份报告。,Chinese
今日の終わりまでにこのレポートを完成させなければなりません。,Japanese
Saya harus menyelesaikan laporan ini pada penghujung hari.,Indonesian
मुझे दिन के अंत तक यह रिपोर्ट समाप्त करनी होगी।,Hindi
আমি দিনের শেষে এই রিপোর্ট শেষ করতে হবে.,Bengali
The bus is running late again this happens far too often.,English
"El autobús vuelve a llegar tarde, esto sucede con demasiada frecuencia.",Spanish
"Le bus est encore une fois en retard, cela arrive trop souvent.",French
تأخرت الحافلة مرة أخرى، وهذا يحدث كثيرًا.,Arabic
Το λεωφορείο αργεί και πάλι αυτό συμβαίνει πάρα πολύ συχνά.,Greek
"Der Bus hat mal wieder Verspätung, das passiert viel zu oft.",German
"L'autobus è di nuovo in ritardo, questo accade troppo spesso.",Italian
"O ônibus está atrasado novamente, isso acontece com muita frequência.",Portuguese
"Автобус снова опаздывает, это случается слишком часто.",Russian
公共汽车又晚点了，这种情况太常见了。,Chinese
バスがまた遅れます、これはあまりにも頻繁に起こります。,Japanese
"Bus terlambat lagi, hal ini terlalu sering terjadi.",Indonesian
"बस फिर देरी से चल रही है, ऐसा अक्सर होता है।",Hindi
বাস আবার দেরিতে চলছে এমনটা অনেক সময়ই হয়।,Bengali
Please be careful when crossing the road there's a lot of traffic.,English
"Tenga cuidado al cruzar la calle, hay mucho tráfico.",Spanish
"Soyez prudent lorsque vous traversez la route, il y a beaucoup de circulation.",French
يرجى توخي الحذر عند عبور الطريق حيث يوجد الكثير من حركة المرور.,Arabic
Προσοχή όταν διασχίζετε το δρόμο έχει πολλή κίνηση.,Greek
"Bitte seien Sie beim Überqueren der Straße vorsichtig, da viel Verkehr herrscht.",German
Si prega di fare attenzione quando si attraversa la strada perché c'è molto traffico.,Italian
"Tenha cuidado ao atravessar a rua, pois há muito trânsito.",Portuguese
"Пожалуйста, будьте осторожны при переходе дороги, там интенсивное движение.",Russian
由于交通拥挤，过马路时请小心。,Chinese
道路を渡るときは交通量が多いので注意してください。,Japanese
Harap berhati-hati saat melintasi jalan yang padat lalu lintas.,Indonesian
कृपया सड़क पार करते समय सावधान रहें क्योंकि वहां बहुत अधिक ट्रैफ़िक है।,Hindi
রাস্তা পার হওয়ার সময় খুব বেশি যানজট আছে দয়া করে সতর্ক থাকুন।,Bengali
The leaves on the trees are starting to change color it's so beautiful.,English
"Las hojas de los árboles están empezando a cambiar de color, es tan hermoso.",Spanish
"Les feuilles des arbres commencent à changer de couleur, c'est tellement beau.",French
أوراق الأشجار بدأت تتغير لونها، إنها جميلة جدًا.,Arabic
"Τα φύλλα στα δέντρα αρχίζουν να αλλάζουν χρώμα, είναι τόσο όμορφα.",Greek
"Die Blätter der Bäume beginnen sich zu verfärben, es ist so schön.",German
"Le foglie sugli alberi stanno iniziando a cambiare colore, è così bello.",Italian
"As folhas das árvores estão começando a mudar de cor, é tão lindo.",Portuguese
"Листья на деревьях начинают менять цвет, это так красиво.",Russian
树上的叶子开始变色，美丽极了。,Chinese
木々の葉も色づき始めてとても綺麗です。,Japanese
Dedaunan di pepohonan mulai berubah warna sungguh indah.,Indonesian
"पेड़ों पर पत्तियां रंग बदलने लगी हैं, यह बहुत सुंदर है।",Hindi
গাছের পাতা গুলো রং বদলাতে শুরু করেছে এটা এত সুন্দর।,Bengali
What are your plans for the weekend? I'm thinking of going hiking.,English
¿Cuáles son tus planes para el fin de semana? Estoy pensando en hacer senderismo.,Spanish
Quels sont vos projets pour le week-end ? Je pense faire de la randonnée.,French
ما هي خططك لعطلة نهاية الأسبوع؟ أفكر في الذهاب للتنزه.,Arabic
Ποια είναι τα σχέδιά σου για το Σαββατοκύριακο; Σκέφτομαι να πάω για πεζοπορία.,Greek
"Was sind deine Pläne für das Wochenende? Ich denke darüber nach, wandern zu gehen.",German
Quali sono i tuoi programmi per il fine settimana? Sto pensando di fare un'escursione.,Italian
Quais são seus planos para o fim de semana? Estou pensando em fazer caminhadas.,Portuguese
Какие у тебя планы на выходные? Я думаю пойти в поход.,Russian
你周末有什么计划？我正在考虑去徒步旅行。,Chinese
週末の予定は何ですか?ハイキングに行こうと思っています。,Japanese
Apa rencanamu untuk akhir pekan? Aku sedang berpikir untuk pergi mendaki.,Indonesian
सप्ताहांत के लिए तुम्हारी क्या योजना है? मैं लंबी पैदल यात्रा पर जाने की सोच रहा हूं.,Hindi
সপ্তাহান্তে আপনার পরিকল্পনা কি? আমি হাইকিং যাবার চিন্তা করছি.,Bengali
My favorite band is coming to town next month I can't wait!,English
Mi banda favorita vendrá a la ciudad el próximo mes. ¡No puedo esperar!,Spanish
"Mon groupe préféré vient en ville le mois prochain, j'ai hâte !",French
فرقتي المفضلة ستأتي إلى المدينة الشهر المقبل، لا أستطيع الانتظار!,Arabic
"Το αγαπημένο μου συγκρότημα έρχεται στην πόλη τον επόμενο μήνα, ανυπομονώ!",Greek
"Meine Lieblingsband kommt nächsten Monat in die Stadt, ich kann es kaum erwarten!",German
"La mia band preferita arriverà in città il mese prossimo, non vedo l'ora!",Italian
Minha banda favorita chegará à cidade no próximo mês. Mal posso esperar!,Portuguese
Моя любимая группа приезжает в город в следующем месяце. Не могу дождаться!,Russian
我最喜欢的乐队下个月就要来城里了，我等不及了！,Chinese
来月、私のお気に入りのバンドがこの街にやってくるのが待ちきれません!,Japanese
Band favorit saya akan datang ke kota bulan depan. Saya tidak sabar menunggu!,Indonesian
"मेरा पसंदीदा बैंड अगले महीने शहर में आ रहा है, मैं इंतज़ार नहीं कर सकता!",Hindi
আমার প্রিয় ব্যান্ড আগামী মাসে শহরে আসছে আমি অপেক্ষা করতে পারছি না!,Bengali
Could you please pass me the salt and pepper?,English
