text,language
Le supermarché fait des soldes sur les fruits et légumes.,French
السوبر ماركت لديه تخفيضات على الفواكه والخضروات.,Arabic
Το σούπερ μάρκετ πραγματοποιεί εκπτώσεις σε φρούτα και λαχανικά.,Greek
Der Supermarkt bietet Obst und Gemüse an.,German
Il supermercato sta facendo dei saldi su frutta e verdura.,Italian
O supermercado está com liquidação de frutas e legumes.,Portuguese
В супермаркете проходит распродажа фруктов и овощей.,Russian
超市正在促销水果和蔬菜。,Chinese
スーパーマーケットでは果物や野菜のセールが行われています。,Japanese
Supermarket sedang menjual buah-buahan dan sayuran.,Indonesian
सुपरमार्केट में फलों और सब्जियों पर बिक्री चल रही है।,Hindi
সুপার মার্কেটে ফল ও সবজি বিক্রি হচ্ছে।,Bengali
I'm feeling really happy today everything seems to be going well.,English
Me siento muy feliz hoy todo parece ir bien.,Spanish
"Je me sens vraiment heureux aujourd'hui, tout semble bien se passer.",French
أشعر بسعادة غامرة اليوم ويبدو أن كل شيء يسير على ما يرام.,Arabic
"Είμαι πολύ χαρούμενος σήμερα, όλα δείχνουν να πάνε καλά.",Greek
"Ich bin heute wirklich glücklich, alles scheint gut zu laufen.",German
Mi sento davvero felice oggi tutto sembra andare bene.,Italian
"Estou me sentindo muito feliz hoje, tudo parece estar indo bem.",Portuguese
"Я чувствую себя очень счастливым сегодня, кажется, все идет хорошо.",Russian
今天我感到非常高兴，一切似乎都很顺利。,Chinese
今日はすべてがうまくいっているようで、とても幸せな気分です。,Japanese
Saya merasa sangat bahagia hari ini semuanya tampak berjalan baik.,Indonesian
"आज मुझे बहुत खुशी हो रही है, सब कुछ ठीक चल रहा है।",Hindi
আজ আমি সত্যিই খুশি বোধ করছি সবকিছু ঠিকঠাক চলছে।,Bengali
I think I'll go for a run later it's a nice day for it.,English
"Creo que saldré a correr más tarde, es un buen día para ello.",Spanish
"Je pense que j'irai courir plus tard, c'est une belle journée pour ça.",French
أعتقد أنني سأذهب للجري لاحقًا، إنه يوم جميل لذلك.,Arabic
"Νομίζω ότι θα πάω για τρέξιμο αργότερα, είναι μια ωραία μέρα για αυτό.",Greek
"Ich denke, ich werde später laufen gehen, es ist ein schöner Tag dafür.",German
"Penso che andrò a correre più tardi, è una bella giornata.",Italian
"Acho que vou correr mais tarde, é um bom dia para isso.",Portuguese
"Я думаю, что пойду на пробежку позже, это хороший день для этого.",Russian
我想稍后我会去跑步，今天天气很好。,Chinese
天気が良いので、後で走りに行こうと思います。,Japanese
"Saya pikir saya akan lari nanti, ini hari yang menyenangkan untuk itu.",Indonesian
"मुझे लगता है कि मैं बाद में दौड़ने जाऊंगा, यह इसके लिए एक अच्छा दिन है।",Hindi
আমি মনে করি আমি পরে রান করতে যাব এটার জন্য একটি সুন্দর দিন।,Bengali
It's starting to get dark I should probably turn on the lights.,English
Está empezando a oscurecer. Probablemente debería encender las luces.,Spanish
"Il commence à faire noir, je devrais probablement allumer les lumières.",French
لقد بدأ الظلام يحل، ربما ينبغي عليّ تشغيل الأضواء.,Arabic
"Έχει αρχίσει να νυχτώνει, μάλλον πρέπει να ανάψω τα φώτα.",Greek
Es wird langsam dunkel. Ich sollte wahrscheinlich das Licht anmachen.,German
"Sta iniziando a fare buio, probabilmente dovrei accendere le luci.",Italian
"Está começando a escurecer, provavelmente deveria acender as luzes.",Portuguese
"Начинает темнеть, наверное, стоит включить свет.",Russian
天快黑了，我应该开灯了。,Chinese
暗くなり始めているので、電気をつけたほうがいいかもしれません。,Japanese
"Hari sudah mulai gelap, sebaiknya aku menyalakan lampu.",Indonesian
अँधेरा होने लगा है शायद मुझे बत्तियाँ जला देनी चाहिए।,Hindi
"অন্ধকার হতে শুরু করেছে, আমার সম্ভবত লাইট অন করা উচিত।",Bengali
I'm hungry what should we have for lunch?,English
Tengo hambre ¿Qué deberíamos almorzar?,Spanish
"J'ai faim, que devrions-nous manger pour le déjeuner ?",French
أنا جائع ماذا يجب أن نتناول على الغداء؟,Arabic
Πεινάω τι να φάμε για μεσημεριανό;,Greek
"Ich habe Hunger, was sollen wir zu Mittag essen?",German
"Ho fame, cosa mangiamo per pranzo?",Italian
"Estou com fome, o que devemos almoçar?",Portuguese
"Я голоден, что нам съесть на обед?",Russian
我饿了，我们午餐吃什么？,Chinese
お腹が空いたのですが、お昼は何を食べましょうか？,Japanese
"Aku lapar, apa yang harus kita makan untuk makan siang?",Indonesian
"मुझे भूख लगी है, हमें दोपहर के भोजन में क्या लेना चाहिए?",Hindi
আমি ক্ষুধার্ত আমাদের দুপুরের খাবারের জন্য কি করা উচিত?,Bengali
The library is a great place to find books and relax.,English
La biblioteca es un gran lugar para encontrar libros y relajarse.,Spanish
La bibliothèque est un endroit idéal pour trouver des livres et se détendre.,French
تعد المكتبة مكانًا رائعًا للعثور على الكتب والاسترخاء.,Arabic
Η βιβλιοθήκη είναι ένα εξαιρετικό μέρος για να βρείτε βιβλία και να χαλαρώσετε.,Greek
"Die Bibliothek ist ein großartiger Ort, um Bücher zu finden und zu entspannen.",German
La biblioteca è il luogo ideale per trovare libri e rilassarsi.,Italian
A biblioteca é um ótimo lugar para encontrar livros e relaxar.,Portuguese
Библиотека — прекрасное место для поиска книг и отдыха.,Russian
图书馆是查找书籍和放松身心的好地方。,Chinese
図書館は本を探したり、リラックスしたりするのに最適な場所です。,Japanese
Perpustakaan adalah tempat yang tepat untuk mencari buku dan bersantai.,Indonesian
पुस्तकालय किताबें खोजने और आराम करने के लिए एक बेहतरीन जगह है।,Hindi
লাইব্রেরি বই খুঁজে পেতে এবং বিশ্রামের জন্য একটি দুর্দান্ত জায়গা।,Bengali
My favorite movie is The Shawshank Redemption have you seen it?,English
Mi película favorita es The Shawshank Redemption ¿la has visto?,Spanish
"Mon film préféré est The Shawshank Redemption, l'avez-vous vu ?",French
فيلمي المفضل هو The Shawshank Redemption، هل شاهدته؟,Arabic
Η αγαπημένη μου ταινία είναι The Shawshank Redemption την έχεις δει;,Greek
"Mein Lieblingsfilm ist The Shawshank Redemption, hast du ihn gesehen?",German
"Il mio film preferito è Le ali della libertà, lo hai visto?",Italian
"Meu filme favorito é The Shawshank Redemption, você já viu?",Portuguese
"Мой любимый фильм — «Побег из Шоушенка», вы его видели?",Russian
我最喜欢的电影是《肖申克的救赎》，你看过吗？,Chinese
私の好きな映画は「ショーシャンクの空に」です。見たことがありますか?,Japanese
"Film favorit saya adalah The Shawshank Redemption, pernahkah Anda menontonnya?",Indonesian
मेरी पसंदीदा फिल्म द शशांक रिडेम्पशन है क्या आपने इसे देखा है?,Hindi
আমার প্রিয় মুভি হল The Shawshank Redemption আপনি কি এটা দেখেছেন?,Bengali
Could you please turn off the lights when you leave the room?,English
¿Podrías apagar las luces cuando salgas de la habitación?,Spanish
Pourriez-vous s'il vous plaît éteindre les lumières lorsque vous quittez la pièce ?,French
هل يمكنك من فضلك إطفاء الأضواء عند مغادرة الغرفة؟,Arabic
Θα μπορούσατε παρακαλώ να σβήσετε τα φώτα όταν φεύγετε από το δωμάτιο;,Greek
"Könnten Sie bitte das Licht ausschalten, wenn Sie den Raum verlassen?",German
"Potresti spegnere le luci quando esci dalla stanza, per favore?",Italian
"Você poderia, por favor, desligar as luzes quando sair da sala?",Portuguese
"Не могли бы вы выключать свет, когда выходите из комнаты?",Russian
您离开房间时可以把灯关掉吗？,Chinese
部屋を出るときは電気を消してもらえますか？,Japanese
Bisakah Anda mematikan lampu saat Anda meninggalkan ruangan?,Indonesian
क्या आप कृपया कमरे से बाहर निकलते समय लाइटें बंद कर सकते हैं?,Hindi
আপনি রুম ছেড়ে যখন লাইট বন্ধ করতে পারেন?,Bengali
I'm going to try a new restaurant downtown tonight.,English
Esta noche probaré un nuevo restaurante en el centro.,Spanish
Je vais essayer un nouveau restaurant en ville ce soir.,French
سأحاول تجربة مطعم جديد في وسط المدينة الليلة.,Arabic
Θα δοκιμάσω ένα νέο εστιατόριο στο κέντρο της πόλης απόψε.,Greek
Ich werde heute Abend ein neues Restaurant in der Innenstadt ausprobieren.,German
Stasera proverò un nuovo ristorante in centro.,Italian
Vou experimentar um novo restaurante no centro da cidade esta noite.,Portuguese
Сегодня вечером я собираюсь посетить новый ресторан в центре города.,Russian
今晚我要去市中心尝试一家新餐馆。,Chinese
今夜ダウンタウンの新しいレストランに行ってみます。,Japanese
Saya akan mencoba restoran baru di pusat kota malam ini.,Indonesian
मैं आज रात शहर में एक नया रेस्तरां आज़माने जा रहा हूँ।,Hindi
আমি আজ রাতে শহরের কেন্দ্রস্থলে একটি নতুন রেস্টুরেন্ট চেষ্টা করতে যাচ্ছি।,Bengali
The cat is purring loudly on my lap.,English
El gato ronronea ruidosamente en mi regazo.,Spanish
Le chat ronronne bruyamment sur mes genoux.,French
القطة تخرخر بصوت عالٍ في حضني.,Arabic
Η γάτα γουργουρίζει δυνατά στην αγκαλιά μου.,Greek
Die Katze schnurrt laut auf meinem Schoß.,German
Il gatto fa le fusa rumorosamente sulle mie ginocchia.,Italian
O gato está ronronando alto no meu colo.,Portuguese
Кот громко мурлычет у меня на коленях.,Russian
猫在我腿上大声咕噜咕噜叫。,Chinese
猫が私の膝の上で大声で喉を鳴らしています。,Japanese
Kucing itu mendengkur keras di pangkuanku.,Indonesian
बिल्ली मेरी गोद में बैठकर जोर-जोर से गुर्रा रही है।,Hindi
বিড়ালটি আমার কোলে জোরে জোরে ঝাঁকুনি দিচ্ছে।,Bengali
I need to buy some new clothes for the upcoming wedding.,English
Necesito comprar ropa nueva para la próxima boda.,Spanish
Je dois acheter de nouveaux vêtements pour le prochain mariage.,French
أحتاج لشراء بعض الملابس الجديدة لحفل الزفاف القادم.,Arabic
Πρέπει να αγοράσω μερικά νέα ρούχα για τον επερχόμενο γάμο.,Greek
Ich muss für die bevorstehende Hochzeit neue Kleidung kaufen.,German
Devo comprare dei vestiti nuovi per il matrimonio imminente.,Italian
Preciso comprar algumas roupas novas para o próximo casamento.,Portuguese
Мне нужно купить новую одежду для предстоящей свадьбы.,Russian
我需要为即将举行的婚礼买一些新衣服。,Chinese
今度の結婚式のために新しい服を買う必要があります。,Japanese
Saya perlu membeli beberapa baju baru untuk pernikahan yang akan datang.,Indonesian
मुझे आगामी शादी के लिए कुछ नए कपड़े खरीदने हैं।,Hindi
আসন্ন বিয়ের জন্য আমার কিছু নতুন জামাকাপড় কিনতে হবে।,Bengali
The weather forecast predicts rain for the rest of the week.,English
El pronóstico del tiempo pronostica lluvias para el resto de la semana.,Spanish
La météo prévoit de la pluie pour le reste de la semaine.,French
وتتوقع النشرة الجوية هطول أمطار لبقية أيام الأسبوع.,Arabic
Η πρόγνωση του καιρού προβλέπει βροχές για την υπόλοιπη εβδομάδα.,Greek
Für den Rest der Woche sagt der Wetterbericht Regen voraus.,German
Le previsioni meteo prevedono pioggia per il resto della settimana.,Italian
A previsão do tempo prevê chuva para o resto da semana.,Portuguese
Синоптики прогнозируют дождь до конца недели.,Russian
天气预报预计本周剩余时间将下雨。,Chinese
天気予報では今週の残りは雨が降ると予想されています。,Japanese
Ramalan cuaca memperkirakan hujan akan turun selama sisa minggu ini.,Indonesian
मौसम विभाग का पूर्वानुमान है कि सप्ताह के बाकी दिनों में बारिश होगी।,Hindi
আবহাওয়ার পূর্বাভাসে সপ্তাহের বাকি অংশে বৃষ্টির পূর্বাভাস রয়েছে।,Bengali
I'm learning a new language it's quite challenging but fun.,English
"Estoy aprendiendo un nuevo idioma, es bastante desafiante pero divertido.",Spanish
"J'apprends une nouvelle langue, c'est assez difficile mais amusant.",French
إنني أتعلم لغة جديدة، وهو أمر صعب للغاية ولكنه ممتع.,Arabic
"Μαθαίνω μια νέα γλώσσα, είναι αρκετά δύσκολο αλλά διασκεδαστικό.",Greek
"Ich lerne eine neue Sprache, es ist ziemlich herausfordernd, macht aber Spaß.",German
"Sto imparando una nuova lingua, è piuttosto impegnativo ma divertente.",Italian
"Estou aprendendo um novo idioma, é bastante desafiador, mas divertido.",Portuguese
"Я изучаю новый язык, это довольно сложно, но весело.",Russian
我正在学习一门新语言，这很有挑战性但很有趣。,Chinese
新しい言語を学んでいますが、とても難しいですが楽しいです。,Japanese
"Saya sedang belajar bahasa baru, itu cukup menantang tetapi menyenangkan.",Indonesian
I'm learning a new language it's quite challenging but fun.,Hindi
I'm learning a new language it's quite challenging but fun.,Bengali
I'm excited to see the new Star Wars movie have you bought your tickets?,English
Estoy emocionado de ver la nueva película de Star Wars ¿ya compraste tus entradas?,Spanish
"J'ai hâte de voir le nouveau film Star Wars, avez-vous acheté vos billets ?",French
أنا متحمس لمشاهدة فيلم حرب النجوم الجديد، هل اشتريتم التذاكر؟,Arabic
"Είμαι ενθουσιασμένος που βλέπω τη νέα ταινία Star Wars, έχετε αγοράσει τα εισιτήριά σας;",Greek
Ich bin gespannt auf den neuen Star Wars-Film. Haben Sie Ihre Tickets gekauft?,German
"Sono entusiasta di vedere il nuovo film di Star Wars, hai comprato i biglietti?",Italian
"Estou animado para ver o novo filme Star Wars, você comprou seus ingressos?",Portuguese
Я с нетерпением жду нового фильма «Звездные войны». Вы купили билеты?,Russian
我很高兴看到新的星球大战电影，你买票了吗？,Chinese
I'm excited to see the new Star Wars movie have you bought your tickets?,Japanese
I'm excited to see the new Star Wars movie have you bought your tickets?,Indonesian
I'm excited to see the new Star Wars movie have you bought your tickets?,Hindi
I'm excited to see the new Star Wars movie have you bought your tickets?,Bengali
My computer is running very slow I need to restart it.,English
"Mi computadora funciona muy lenta, necesito reiniciarla.",Spanish
"Mon ordinateur fonctionne très lentement, je dois le redémarrer.",French
جهاز الكمبيوتر الخاص بي يعمل ببطء شديد وأحتاج إلى إعادة تشغيله.,Arabic
"Ο υπολογιστής μου λειτουργεί πολύ αργά, πρέπει να τον επανεκκινήσω.",Greek
Mein Computer läuft sehr langsam. Ich muss ihn neu starten.,German
Il mio computer è molto lento e devo riavviarlo.,Italian
"Meu computador está muito lento, preciso reiniciá-lo.",Portuguese
My computer is running very slow I need to restart it.,Russian
My computer is running very slow I need to restart it.,Chinese
My computer is running very slow I need to restart it.,Japanese
My computer is running very slow I need to restart it.,Indonesian
My computer is running very slow I need to restart it.,Hindi
My computer is running very slow I need to restart it.,Bengali
I need to find a gift for my mom's birthday.,English
Necesito encontrar un regalo para el cumpleaños de mi mamá.,Spanish
Je dois trouver un cadeau pour l'anniversaire de ma mère.,French
I need to find a gift for my mom's birthday.,Arabic
I need to find a gift for my mom's birthday.,Greek
I need to find a gift for my mom's birthday.,German
I need to find a gift for my mom's birthday.,Italian
I need to find a gift for my mom's birthday.,Portuguese
I need to find a gift for my mom's birthday.,Russian
I need to find a gift for my mom's birthday.,Chinese
I need to find a gift for my mom's birthday.,Japanese
I need to find a gift for my mom's birthday.,Indonesian
I need to find a gift for my mom's birthday.,Hindi
I need to find a gift for my mom's birthday.,Bengali
I'm going to visit my grandparents this weekend.,English
Este fin de semana voy a visitar a mis abuelos.,Spanish
Je vais rendre visite à mes grands-parents ce week-end.,French
سأذهب لزيارة أجدادي في نهاية هذا الأسبوع.,Arabic
Θα επισκεφτώ τον παππού και τη γιαγιά μου αυτό το Σαββατοκύριακο.,Greek
Ich werde dieses Wochenende meine Großeltern besuchen.,German
Questo fine settimana andrò a trovare i miei nonni.,Italian
Vou visitar meus avós neste fim de semana.,Portuguese
На этих выходных я собираюсь навестить бабушку и дедушку.,Russian
这个周末我要去拜访我的祖父母。,Chinese
今週末祖父母を訪ねるつもりです。,Japanese
Saya akan mengunjungi kakek nenek saya akhir pekan ini.,Indonesian
मैं इस सप्ताह के अंत में अपने दादा-दादी से मिलने जा रहा हूँ।,Hindi
আমি এই সপ্তাহান্তে আমার দাদা-দাদির সাথে দেখা করতে যাচ্ছি।,Bengali
The birds are singing beautifully outside my window.,English
Los pájaros cantan maravillosamente fuera de mi ventana.,Spanish
Les oiseaux chantent magnifiquement devant ma fenêtre.,French
الطيور تغني بشكل جميل خارج نافذتي.,Arabic
Τα πουλιά τραγουδούν όμορφα έξω από το παράθυρό μου.,Greek
Die Vögel singen wunderschön vor meinem Fenster.,German
The birds are singing beautifully outside my window.,Italian
The birds are singing beautifully outside my window.,Portuguese
The birds are singing beautifully outside my window.,Russian
The birds are singing beautifully outside my window.,Chinese
The birds are singing beautifully outside my window.,Japanese
The birds are singing beautifully outside my window.,Indonesian
The birds are singing beautifully outside my window.,Hindi
The birds are singing beautifully outside my window.,Bengali
The bus is late today I'm going to be late for work.,English
The bus is late today I'm going to be late for work.,Spanish
The bus is late today I'm going to be late for work.,French
The bus is late today I'm going to be late for work.,Arabic
The bus is late today I'm going to be late for work.,Greek
The bus is late today I'm going to be late for work.,German
The bus is late today I'm going to be late for work.,Italian
"O ônibus está atrasado hoje, vou me atrasar para o trabalho.",Portuguese
"Автобус сегодня опаздывает, я опоздаю на работу.",Russian
今天公共汽车晚点了，我上班要迟到了。,Chinese
今日はバスが遅れて仕事に遅れそうです。,Japanese
Busnya terlambat hari ini aku akan terlambat ke kantor.,Indonesian
"आज बस देर हो गई है, मुझे काम पर देर हो जाएगी।",Hindi
বাস দেরি হয়ে গেছে আজ আমার কাজে দেরি হবে।,Bengali
I'm trying to eat healthier I've cut out sugary drinks.,English
I'm trying to eat healthier I've cut out sugary drinks.,Spanish
I'm trying to eat healthier I've cut out sugary drinks.,French
I'm trying to eat healthier I've cut out sugary drinks.,Arabic
I'm trying to eat healthier I've cut out sugary drinks.,Greek
I'm trying to eat healthier I've cut out sugary drinks.,German
I'm trying to eat healthier I've cut out sugary drinks.,Italian
Estou tentando me alimentar de maneira mais saudável. Cortei as bebidas açucaradas.,Portuguese
"Я стараюсь питаться здоровее, отказался от сладких напитков.",Russian
我正在努力吃得更健康，我已经戒掉了含糖饮料。,Chinese
砂糖入りの飲み物をやめて、より健康的な食事をしようとしています。,Japanese
Saya mencoba makan lebih sehat. Saya sudah mengurangi minuman manis.,Indonesian
"मैं स्वास्थ्यप्रद खाने की कोशिश कर रहा हूं, मैंने मीठा पेय बंद कर दिया है।",Hindi
আমি স্বাস্থ্যকর খাওয়ার চেষ্টা করছি আমি চিনিযুক্ত পানীয় কেটে ফেলেছি।,Bengali
The children are playing video games in the living room.,English
The children are playing video games in the living room.,Spanish
The children are playing video games in the living room.,French
The children are playing video games in the living room.,Arabic
The children are playing video games in the living room.,Greek
The children are playing video games in the living room.,German
I bambini stanno giocando ai videogiochi in soggiorno.,Italian
As crianças estão jogando videogame na sala.,Portuguese
Дети играют в видеоигры в гостиной.,Russian
孩子们正在客厅里玩电子游戏。,Chinese
子供たちはリビングルームでビデオゲームをしています。,Japanese
Anak-anak sedang bermain video game di ruang tamu.,Indonesian
बच्चे लिविंग रूम में वीडियो गेम खेल रहे हैं।,Hindi
শিশুরা বসার ঘরে ভিডিও গেম খেলছে।,Bengali
The park is a great place to relax and enjoy the fresh air.,English
The park is a great place to relax and enjoy the fresh air.,Spanish
Le parc est un endroit idéal pour se détendre et profiter de l'air frais.,French
تعد الحديقة مكانًا رائعًا للاسترخاء والاستمتاع بالهواء النقي.,Arabic
Το πάρκο είναι ένα εξαιρετικό μέρος για να χαλαρώσετε και να απολαύσετε τον καθαρό αέρα.,Greek
Der Park ist ein großartiger Ort zum Entspannen und Genießen der frischen Luft.,German
Il parco è il luogo ideale per rilassarsi e godersi l'aria fresca.,Italian
O parque é um ótimo lugar para relaxar e aproveitar o ar puro.,Portuguese
Парк – прекрасное место для отдыха и наслаждения свежим воздухом.,Russian
公园是放松身心、享受新鲜空气的好地方。,Chinese
公園はリラックスして新鮮な空気を楽しむのに最適な場所です。,Japanese
Taman adalah tempat yang tepat untuk bersantai dan menikmati udara segar.,Indonesian
पार्क आराम करने और ताज़ी हवा का आनंद लेने के लिए एक शानदार जगह है।,Hindi
পার্কটি বিশ্রাম নেওয়ার এবং তাজা বাতাস উপভোগ করার জন্য একটি দুর্দান্ত জায়গা।,Bengali
I'm feeling a little stressed I need to take a break.,English
Me siento un poco estresado necesito tomarme un descanso.,Spanish
"Je me sens un peu stressé, j'ai besoin de faire une pause.",French
أشعر بالتوتر قليلاً وأحتاج إلى أخذ قسط من الراحة.,Arabic
"Νιώθω λίγο άγχος, πρέπει να κάνω ένα διάλειμμα.",Greek
Ich fühle mich etwas gestresst und brauche eine Pause.,German
"Mi sento un po' stressato, ho bisogno di prendermi una pausa.",Italian
"Estou me sentindo um pouco estressado, preciso fazer uma pausa.",Portuguese
"Я чувствую небольшой стресс, мне нужно сделать перерыв.",Russian
我感觉有点压力，需要休息一下。,Chinese
少しストレスを感じているので休憩が必要です。,Japanese
"Saya merasa sedikit stres, saya perlu istirahat.",Indonesian
"मैं थोड़ा तनावग्रस्त महसूस कर रहा हूं, मुझे ब्रेक लेने की जरूरत है।",Hindi
আমি একটু চাপ অনুভব করছি আমার একটু বিরতি নেওয়া দরকার।,Bengali
I'm going to make some tea would you like a cup?,English
Voy a preparar un poco de té. ¿Quieres una taza?,Spanish
"Je vais faire du thé, tu veux une tasse ?",French
سأقوم بإعداد بعض الشاي هل تريد كوبًا؟,Arabic
"Πάω να φτιάξω ένα τσάι, θα θέλατε ένα φλιτζάνι;",Greek
Ich mache etwas Tee. Möchtest du eine Tasse?,German
"Vado a preparare un tè, ne vuoi una tazza?",Italian
"Vou fazer um chá, você gostaria de uma xícara?",Portuguese
"Я собираюсь заварить чаю, хочешь чашечку?",Russian
我去泡点茶，你要一杯吗？,Chinese
お茶を作るつもりですが、一杯いかがですか？,Japanese
"Saya akan membuatkan teh, apakah Anda mau secangkir?",Indonesian
"मैं चाय बनाने जा रहा हूँ, क्या आप एक कप चाहेंगे?",Hindi
আমি কিছু চা বানাতে যাচ্ছি তুমি কি এক কাপ চাও?,Bengali
The internet is down again it's so frustrating.,English
"Internet está caído nuevamente, es muy frustrante.",Spanish
"Internet est à nouveau en panne, c'est tellement frustrant.",French
لقد تعطل الإنترنت مرة أخرى، وهو أمر محبط للغاية.,Arabic
Το Διαδίκτυο είναι πάλι εκτός λειτουργίας που είναι τόσο απογοητευτικό.,Greek
"Das Internet ist wieder einmal ausgefallen, das ist so frustrierend.",German
"Internet è di nuovo inattivo, è così frustrante.",Italian
"A internet caiu novamente, é tão frustrante.",Portuguese
"Интернет снова не работает, это так расстраивает.",Russian
互联网又瘫痪了，真是令人沮丧。,Chinese
インターネットがまたダウンしてしまい、とてもイライラしています。,Japanese
"Internet mati lagi, sungguh membuat frustrasi.",Indonesian
"इंटरनेट फिर से बंद हो गया है, यह बहुत निराशाजनक है।",Hindi
ইন্টারনেট আবার ডাউন হয়েছে এটা খুবই হতাশাজনক।,Bengali
I'm going to the gym after work to get some exercise.,English
Voy al gimnasio después del trabajo a hacer algo de ejercicio.,Spanish
Je vais à la salle de sport après le travail pour faire de l'exercice.,French
سأذهب إلى صالة الألعاب الرياضية بعد العمل لأمارس بعض التمارين الرياضية.,Arabic
Πάω στο γυμναστήριο μετά τη δουλειά για να ασκηθώ.,Greek
"Ich gehe nach der Arbeit ins Fitnessstudio, um mich zu bewegen.",German
Dopo il lavoro vado in palestra per fare un po' di esercizio.,Italian
Vou para a academia depois do trabalho para fazer exercícios.,Portuguese
"После работы я иду в спортзал, чтобы немного потренироваться.",Russian
下班后我要去健身房锻炼身体。,Chinese
仕事の後は運動するためにジムに行きます。,Japanese
Saya pergi ke gym setelah bekerja untuk berolahraga.,Indonesian
मैं काम के बाद कुछ व्यायाम करने के लिए जिम जा रहा हूं।,Hindi
আমি কিছু ব্যায়াম পেতে কাজের পরে জিমে যাচ্ছি।,Bengali
I'm really enjoying this book the plot is very interesting.,English
"Realmente estoy disfrutando este libro, la trama es muy interesante.",Spanish
"J'apprécie vraiment ce livre, l'intrigue est très intéressante.",French
أنا أستمتع حقًا بهذا الكتاب، فالمؤامرة مثيرة جدًا للاهتمام.,Arabic
"Μου αρέσει πολύ αυτό το βιβλίο, η πλοκή είναι πολύ ενδιαφέρουσα.",Greek
"Ich mag dieses Buch wirklich, die Handlung ist sehr interessant.",German
"Questo libro mi sta davvero piacendo, la trama è molto interessante.",Italian
Estou gostando muito desse livro o enredo é muito interessante.,Portuguese
"Мне очень понравилась эта книга, сюжет очень интересный.",Russian
我真的很喜欢这本书，情节非常有趣。,Chinese
この本はプロットがとても面白くてとても楽しんでいます。,Japanese
"Saya sangat menikmati buku ini, alur ceritanya sangat menarik.",Indonesian
"मैं वास्तव में इस पुस्तक का आनंद ले रहा हूं, इसका कथानक बहुत दिलचस्प है।",Hindi
আমি সত্যিই এই বইটি উপভোগ করছি প্লটটি খুব আকর্ষণীয়।,Bengali
The traffic is terrible this morning it's taking me ages to get to work.,English
El tráfico es terrible esta mañana y me está tomando mucho tiempo llegar al trabajo.,Spanish
"La circulation est épouvantable ce matin, je mets du temps à me rendre au travail.",French
حركة المرور رهيبة هذا الصباح، ويستغرق الأمر وقتًا طويلاً للوصول إلى العمل.,Arabic
Η κίνηση είναι τρομερή σήμερα το πρωί και μου παίρνει πολλά χρόνια για να φτάσω στη δουλειά.,Greek
"Der Verkehr ist heute Morgen schrecklich, ich brauche ewig, um zur Arbeit zu kommen.",German
Il traffico è terribile stamattina e ci sto mettendo un sacco per andare al lavoro.,Italian
O trânsito está terrível esta manhã e estou demorando muito para chegar ao trabalho.,Portuguese
"Сегодня утром пробки ужасные, мне требуется целая вечность, чтобы добраться до работы.",Russian
今天早上交通很糟糕，我花了很长时间才去上班。,Chinese
今朝は渋滞がひどいので、仕事に行くのに時間がかかります。,Japanese
"Lalu lintas sangat buruk pagi ini, membuatku butuh waktu lama untuk berangkat ke tempat kerja.",Indonesian
"आज सुबह ट्रैफ़िक बहुत भयानक है, मुझे काम पर पहुँचने में काफी समय लग रहा है।",Hindi
"আজ সকালে ট্র্যাফিক ভয়ানক, কাজে যেতে আমার বয়স লেগেছে।",Bengali
I'm planning a trip to Paris next year I can't wait!,English
Estoy planeando un viaje a París el año que viene. ¡No puedo esperar!,Spanish
"Je prévois un voyage à Paris l'année prochaine, j'ai hâte !",French
أخطط لرحلة إلى باريس العام القادم لا أستطيع الانتظار!,Arabic
"Σχεδιάζω ένα ταξίδι στο Παρίσι του χρόνου, ανυπομονώ!",Greek
"Ich plane nächstes Jahr eine Reise nach Paris, ich kann es kaum erwarten!",German
"Sto programmando un viaggio a Parigi l'anno prossimo, non vedo l'ora!",Italian
"Estou planejando uma viagem para Paris no ano que vem, mal posso esperar!",Portuguese
"Я планирую поездку в Париж в следующем году, не могу дождаться!",Russian
我计划明年去巴黎旅行，我等不及了！,Chinese
来年パリへの旅行を計画しています、待ちきれません！,Japanese
Saya merencanakan perjalanan ke Paris tahun depan. Saya tidak sabar!,Indonesian
"मैं अगले वर्ष पेरिस की यात्रा की योजना बना रहा हूं, मैं इंतजार नहीं कर सकता!",Hindi
আমি পরের বছর প্যারিস ভ্রমণের পরিকল্পনা করছি আমি অপেক্ষা করতে পারছি না!,Bengali
I'm feeling very tired I think I'll go to bed early tonight.,English
Me siento muy cansado. Creo que esta noche me acostaré temprano.,Spanish
"Je me sens très fatigué, je pense que je vais me coucher tôt ce soir.",French
أشعر بالتعب الشديد وأعتقد أنني سأخلد إلى النوم مبكرًا الليلة.,Arabic
"Νιώθω πολύ κουρασμένος, νομίζω ότι θα πάω για ύπνο νωρίς απόψε.",Greek
"Ich fühle mich sehr müde und denke, dass ich heute Abend früh zu Bett gehen werde.",German
"Mi sento molto stanco, penso che stasera andrò a letto presto.",Italian
"Estou me sentindo muito cansado, acho que vou dormir cedo esta noite.",Portuguese
"Я чувствую себя очень уставшим. Думаю, мне придется лечь спать сегодня пораньше.",Russian
我感觉很累，我想今晚我要早点睡觉了。,Chinese
とても疲れているので、今夜は早く寝ようと思います。,Japanese
"Saya merasa sangat lelah, saya pikir saya akan tidur lebih awal malam ini.",Indonesian
